id;longitud;latitud
4257;-3619547794128;40456808907710
4258;-3619625172911;40438460610500
4259;-3736017845631;40473261455738
4260;-3736120377328;40477396195853
4261;-3736269831831;40389573696069
4262;-3736323543449;40411893920686
4263;-3736608355476;40385396764902
4264;-3736778424917;40434122114516
4265;-3736836930689;40371212456348
4266;-3736870006875;40410597354617
4268;-3737267557897;40437922386754
4269;-3737348037552;40396200304377
4270;-3737426108072;40389213416952
4271;-3619906687770;40433670545738
4272;-3620019508449;40434909604361
4273;-3620131172398;40434851459021
4275;-3620330772252;40437106075023
4279;-3741242206500;40388628708920
4281;-3622760328123;40416884132811
4282;-3622819271050;40440752745642
4283;-3622998192051;40435537584193
4284;-3623129382892;40455043542281
4285;-3623172683950;40434174195779
4286;-3623493225431;40382036567659
4287;-3623512414204;40416996482698
4289;-3623595782114;40384017216864
4290;-3623632150718;40381424089249
4291;-3623700364735;40437002708367
4292;-3623703923601;40417211377076
4293;-3623874900204;40454126671265
4294;-3623892953328;40456497271188
4295;-3623912843082;40397595824864
4296;-3623918497884;40417792969189
4297;-3623927275157;40398211134818
4298;-3623990484409;40456439031211
4301;-3624477771988;40435878336711
4303;-3624530461229;40433583978482
4304;-3651529069310;40490378667903
4305;-3624582888539;40417949630329
4306;-3624593309962;40441495055667
4307;-3624607151725;40419219997642
4308;-3624663836417;40441552001528
4309;-3624744620697;40462614313940
4310;-3624747130790;40382482653208
4311;-3624768629080;40457622264601
4312;-3624853732700;40419558737160
4313;-3624986916132;40381038605704
4314;-3625143060633;40382738941372
4315;-3625189893828;40426891209373
4316;-3625205786727;40447694423373
4317;-3625215436345;40453188830301
4318;-3625240189548;40426924364354
4319;-3625347550230;40458057041437
4320;-3625390904436;40426023277501
4321;-3651696567370;40479126225419
4322;-3651748646882;40414427296257
4323;-3651796760929;40450244845510
4324;-3651805879823;40492799487673
4325;-3652412014440;40496488988081
4326;-3652426838760;40425289092602
4327;-3652466851090;40432548062065
4328;-3652600362572;40391406172149
4329;-3652730731947;40425186046438
4330;-3652763357251;40380009225964
4331;-3652813314207;40443071818224
4332;-3625409573016;40445450570690
4333;-3625516020717;40441009999238
4334;-3625573000875;40417697226236
4335;-3625629457204;40445230743216
4336;-3625674416241;40445343917197
4337;-3626162842332;40462560497000
4338;-3626169913540;40421358811402
4339;-3626289013054;40449897908071
4340;-3626370593728;40425840729443
4341;-3626442674883;40452206910399
4342;-3626461547165;40458999164372
4343;-3626831770802;40383301304555
4345;-3626924035369;40432434371977
4346;-3626931041856;40415742173783
4347;-3626932826707;40379860546316
4348;-3626950092514;40415479903437
4349;-3627022803273;40383198545569
4350;-3627028727720;40462641382838
4351;-3627089592912;40422614391661
4352;-3627112504695;40425484426448
4353;-3627287003614;40423216773490
4354;-3624412957690;40457176387478
4355;-3627316960290;40379152162590
4356;-3627338034229;40407561966092
4357;-3627679129121;40423444221547
4358;-3627709928264;40383010979097
4359;-3627718813905;40416478277980
4360;-3627744437616;40405790965655
4361;-3627964265501;40379299952761
4362;-3628074712601;40463251945397
4363;-3628353759222;40383151763979
4364;-3628522303056;40431649195720
4365;-3628527931077;40462655420305
4366;-3628529929825;40412482883093
4367;-3628733246447;40425228359115
4368;-3628750196419;40462587112981
4369;-3629132656430;40383019019516
4370;-3629247277628;40426295956833
4371;-3629302641635;40414521849685
4372;-3629310393096;40425696320287
4373;-3629366472860;40426017612900
4375;-3629648661501;40410657456774
4376;-3629702926881;40463208315928
4377;-3629721122714;40423871913439
4379;-3630691512101;40382396278235
4380;-3630734434311;40430710798870
4381;-3630746278367;40410827593337
4382;-3630920953881;40460791158812
4383;-3630939373731;40428251412491
4384;-3631085445529;40399608348676
4385;-3631130136805;40460691568215
4386;-3631306042647;40430530034520
4387;-3631422832393;40383456005191
4388;-3631447213300;40424630012023
4389;-3631452017035;40383369052319
4390;-3631900227818;40429569241607
4391;-3631970524879;40462687739710
4392;-3632013822683;40406563010518
4393;-3632188061522;40406555313955
4394;-3632268425718;40434101657101
4395;-3632360448068;40425827913279
4397;-3632806852533;40383685498005
4398;-3632808405174;40424806256231
4400;-3631313842813;40469049733179
4402;-3632521370783;40439334133465
4403;-3634062295969;40462718346433
4404;-3634397876057;40385007519250
4405;-3634401536342;40423187378835
4406;-3634495543854;40438884104587
4407;-3634722320893;40461348316181
4408;-3634910706909;40433574151295
4409;-3634951877176;40402657911005
4410;-3634976467812;40386302732346
4411;-3635026660737;40433526296659
4412;-3635145720487;40432649804762
4413;-3635193954273;40400682519667
4414;-3635293317135;40463820989924
4415;-3637338499759;40467727574237
4416;-3635343299942;40434252867813
4417;-3635408409968;40445068584966
4418;-3635442988099;40463787196167
4419;-3635798878792;40403770649742
4420;-3635807771609;40432567135980
4421;-3635844825432;40439126511794
4422;-3636266330175;40462724325646
4423;-3636642177106;40400147303368
4424;-3636396504106;40385747821461
4425;-3636435122503;40436247240431
4426;-3636807005509;40435616024740
4427;-3636835263853;40429039691120
4428;-3636840073749;40438232959816
4429;-3636937434941;40423117475476
4430;-3637098980305;40456801146414
4431;-3637135362851;40385966079943
4432;-3637191668287;40467729623755
4433;-3637312806560;40477464840744
4434;-3635304701927;40428869411005
4436;-3637403380032;40431685928733
4437;-3637423685306;40433927074989
4438;-3637500389591;40477201306069
4439;-3637513486475;40461729751679
4440;-3637554165901;40376103996465
4441;-3637715048836;40437283832819
4442;-3637725502213;40465202884587
4443;-3637798558920;40465267719751
4444;-3637807573825;40430145023481
4445;-3638262641601;40422521804510
4446;-3638265724430;40476545802388
4447;-3638285671919;40374900250048
4448;-3638500581578;40476534570895
4449;-3638637874545;40397324866071
4450;-3638647918702;40476218718976
4451;-3638708107248;40476223247020
4452;-3638740065904;40462395948992
4453;-3638859308617;40386556939847
4454;-3638972266131;40438937127457
4455;-3638987866702;40438196206066
4456;-3639155448158;40376607689780
4457;-3639212080805;40376597606501
4458;-3639221041414;40470971680800
4459;-3639237442660;40462012504830
4460;-3639281745097;40437417637849
4461;-3639304423356;40387043626031
4462;-3639333844477;40442205985456
4463;-3639340505678;40475190312425
4464;-3638948076660;40396678279187
4465;-3639760291613;40388457109646
4466;-3639856795165;40387162368194
4467;-3639902113577;40395274007824
4468;-3639947893002;40440522604724
4469;-3639994518918;40461533704980
4470;-3640261397657;40469024351625
4471;-3640346076873;40437043248434
4472;-3734731489155;40411305433044
4473;-3640454607719;40436831461146
4475;-3640639803517;40395376610015
4476;-3640771338352;40393065886672
4477;-3640855076020;40393349271504
4478;-3651278151363;40480039703535
4479;-3651285507908;40374007087418
4480;-3651320749209;40451484435685
4481;-3651345111069;40432646981721
4482;-3651403545272;40426133597444
4483;-3738436955875;40373752409217
4484;-3651607510985;40391365397884
4485;-3738491200558;40372580051317
4486;-3738550928735;40394515667861
4487;-3738634266922;40476882107664
4488;-3738663834725;40389133394661
4489;-3651868069950;40401913416945
4490;-3651895236171;40386671072794
4491;-3651946649592;40425759509225
4492;-3651976242336;40485865695661
4493;-3652064952926;40486156872241
4495;-3652885910599;40382808209013
4496;-3652905191664;40487469540644
4497;-3652916843294;40449577329960
4498;-3652937864401;40413520418218
4499;-3652943843422;40404132737332
4500;-3652979419553;40451612079666
4501;-3652998025194;40385901424895
4502;-3653071740022;40451976552778
4503;-3653082994372;40387959228873
4504;-3653125555644;40431770319763
4505;-3653161969386;40412265884455
4506;-3653277639686;40462553520083
4507;-3653304743174;40390520920232
4508;-3653371486740;40412830380783
4509;-3653423957778;40467788468524
4510;-3653478858055;40412849041714
4511;-3653514309202;40498420111820
4512;-3653597538135;40452456911573
4513;-3653617175703;40456314239180
4514;-3653688293042;40410539242171
4515;-3653738371373;40420550288271
4516;-3653885407517;40442375696685
4517;-3654260559699;40423987946485
4518;-3654264954654;40406007515788
4519;-3654266700993;40490274310052
4520;-3654269266801;40381329907214
4521;-3654352111855;40453330173601
4522;-3654387606503;40404407998631
4523;-3654406255119;40463457568756
4524;-3654432196397;40411791619627
4525;-3654457649675;40434558893854
4526;-3654479090991;40404472483301
4527;-3654520414171;40473458687044
4528;-3654574415328;40417544175594
4529;-3654884158175;40421062366349
4530;-3654895904537;40466018883039
4531;-3654919062813;40411382360410
4532;-3655050726496;40412637719241
4533;-3655087857112;40432128496339
4534;-3655125526898;40417913799337
4535;-3655133506591;40417859869939
4536;-3655139889216;40417797455826
4537;-3655191458622;40421885020314
4538;-3655304038030;40456367299158
4539;-3655502564283;40473314011198
4540;-3655577799350;40466632808368
4543;-3655872570971;40422268652168
4545;-3656087855052;40413063380682
4546;-3656130553192;40456025594811
4547;-3729670833210;40456806077744
4548;-3656178149489;40475235521991
4549;-3656203495420;40409948859394
4550;-3656298289011;40406481314163
4551;-3656314423517;40471359279104
4552;-3656334852145;40432014438167
4553;-3656341644359;40438179901364
4554;-3656374049188;40495386925378
4555;-3672307926482;40485002438044
4556;-3656546404333;40391827079944
4557;-3656674739714;40457800837327
4558;-3656681914597;40433880039935
4559;-3656787496786;40446005075415
4560;-3656818139946;40464278965453
4561;-3656855850250;40463161954563
4562;-3656879662243;40410617359583
4563;-3656929963832;40472331896850
4564;-3657032603640;40456522661940
4565;-3657072898221;40440413574186
4566;-3657110526351;40423361565142
4567;-3657131464198;40438881752531
4568;-3657234746217;40434728540307
4569;-3657261722951;40431822772502
4570;-3657404374674;40430907181682
4572;-3657590778616;40499752318445
4573;-3657701536212;40501116730301
4574;-3657744066275;40430202860816
4575;-3657855415949;40411295362729
4576;-3657900258652;40416907999602
4577;-3657943112576;40417148945316
4578;-3657967318838;40412723860612
4579;-3658043089185;40376063050399
4580;-3658163211043;40440788692700
4581;-3658213856317;40437734824959
4582;-3658215498595;40411190942164
4584;-3658418928511;40419490055453
4585;-3658457359859;40487353612827
4586;-3658488408501;40431024699626
4587;-3658659166783;40462037375453
4588;-3658682741514;40410745830125
4589;-3658710460344;40431613103418
4590;-3658714450511;40432355419580
4591;-3658741520961;40495204538765
4592;-3658754273958;40441691700901
4593;-3658805183612;40454871094313
4594;-3658836599358;40416983691642
4595;-3658864605544;40422200913957
4596;-3658878355338;40417102969007
4597;-3658921335131;40442566351884
4598;-3659062219543;40444152382947
4599;-3659081650260;40422221218313
4600;-3659084090895;40442516760603
4601;-3659139166120;40393046692847
4602;-3659155033417;40431634535801
4603;-3659160932430;40414104684174
4604;-3659163513506;40454494677047
4605;-3659181220804;40434980787401
4606;-3659203993766;40410633938176
4607;-3659210800628;40442523852513
4608;-3659214829765;40421737564132
4609;-3659217296532;40416739153855
4610;-3659248344993;40392345521892
4611;-3659283317206;40440883643128
4612;-3659363204920;40460432554537
4613;-3659411925026;40442535338072
4614;-3659420389290;40421756581545
4615;-3659421385365;40435089767452
4616;-3659475192021;40451018356460
4617;-3659493658644;40490800369169
4618;-3659506754802;40421607786721
4619;-3659509129857;40461595117423
4620;-3659526682907;40392167565621
4621;-3659547800367;40438331034832
4622;-3659559793257;40440889588977
4623;-3659859432884;40435325057139
4624;-3659919130968;40486238299557
4625;-3659953905377;40483079877935
4626;-3659958218296;40486273236765
4627;-3659975827937;40482866212426
4628;-3659976526094;40440893538036
4629;-3659989245365;40502516323125
4630;-3659994912273;40427248184969
4631;-3660056728398;40440847232313
4632;-3660062982432;40417722267223
4633;-3660070118249;40502543020327
4634;-3660079252903;40421530906954
4635;-3660086658012;40427444506430
4636;-3660086833915;40421481564489
4637;-3660093705298;40500781303736
4638;-3660274615933;40459605819197
4639;-3660321686314;40434769275520
4640;-3660337966400;40427305633959
4641;-3660343787931;40417468082625
4642;-3660400064211;40410717691197
4643;-3660404145043;40431604490759
4644;-3660525106689;40393782300295
4645;-3660532047338;40391438741305
4647;-3660555040553;40444343870331
4648;-3660660639667;40454839047993
4649;-3660741248919;40392707419120
4650;-3660815846760;40431088054505
4651;-3660935895301;40445658544442
4652;-3660938089394;40431105354227
4653;-3660960127148;40501893522848
4654;-3660965833296;40432335041836
4655;-3661165115355;40436230861459
4656;-3661165675180;40434340354772
4657;-3661167052442;40439720679071
4658;-3661200228363;40434598436138
4659;-3661229201866;40421491481680
4661;-3661243730050;40414223323548
4662;-3661273944373;40391769856916
4663;-3661280250067;40472232750642
4664;-3661283290750;40376898354531
4665;-3661295172219;40443364704756
4666;-3661320475932;40445681275688
4667;-3661344917580;40394143998118
4668;-3661352034974;40460315023855
4669;-3661477547376;40445667616824
4670;-3661531187667;40412565487657
4671;-3661554524511;40445665597904
4672;-3661744326499;40484257170510
4673;-3661793335345;40451767839777
4674;-3661805520922;40445483266666
4675;-3661865941928;40381452743039
4676;-3661866970169;40393932129652
4677;-3661876460136;40502251773142
4678;-3661907604075;40445521772689
4679;-3662088867323;40460503585758
4680;-3662149115124;40460681667905
4681;-3662306954197;40503038699805
4682;-3662310280747;40450330811737
4683;-3662311432107;40421391716717
4684;-3662344074201;40435227707185
4685;-3662344202164;40453314337516
4686;-3662390882253;40392541199068
4687;-3662418761730;40440854157201
4688;-3722808336900;40410552620495
4689;-3722824573474;40497293138650
4690;-3722828667824;40384456925319
4691;-3722851049567;40413933122210
4692;-3722858794930;40413986958926
4693;-3722885691619;40410805655296
4694;-3722886545956;40417166799922
4695;-3722894186777;40416672751842
4696;-3722908927577;40417934291444
4697;-3723084017284;40393813401379
4698;-3723113742589;40404492045351
4699;-3723156502320;40385337678133
4700;-3723160798857;40411683327383
4701;-3723180308144;40494410269891
4702;-3738836741138;40374334759434
4703;-3739404033714;40435047216606
4704;-3739596611955;40434887188800
4706;-3739627310756;40443977415080
4707;-3723420955804;40386270631782
4708;-3723456957144;40387673440506
4709;-3723580070795;40403764828285
4710;-3723659928050;40403703802733
4711;-3723755952079;40384705214640
4712;-3723824930631;40384629119392
4713;-3723843391827;40392715372927
4714;-3723963430251;40402723132971
4715;-3723987040897;40402771481297
4716;-3724047211376;40493625416251
4717;-3724054079333;40447954874155
4718;-3724074521736;40480571036320
4719;-3725618201685;40392351217412
4720;-3725648581312;40492089503199
4721;-3725759050272;40493355310783
4722;-3725850231678;40494810628965
4723;-3725868349200;40478895571720
4725;-3725992517628;40381042601332
4726;-3726000896938;40411792486483
4727;-3726041780797;40491831631203
4728;-3726047663908;40385552077158
4729;-3726147659813;40413885820947
4730;-3726162419453;40494237420331
4731;-3726182881632;40372920693114
4732;-3726186484548;40448484654860
4733;-3726219988402;40494394753293
4734;-3726268824501;40373814304517
4737;-3727015510830;40412985828663
4738;-3727024317579;40491072227880
4739;-3641050281088;40436488225179
4740;-3641097611368;40394038032138
4741;-3641176791575;40435950172426
4742;-3641205962346;40391418198530
4743;-3641497165980;40442437984843
4744;-3641518655957;40431633335977
4745;-3644043060475;40464166875075
4746;-3641522347705;40392457179576
4747;-3641583783484;40391994675484
4748;-3641590090074;40441221782177
4749;-3641683623932;40387970303383
4750;-3641772989907;40436358962651
4751;-3641818294904;40394225636256
4752;-3642344617145;40404214676828
4753;-3644137638844;40464211108729
4754;-3642428464857;40390878179566
4755;-3643811596323;40434542530757
4756;-3644191136184;40470580496427
4757;-3644370911241;40444373219576
4758;-3642453330977;40395040716098
4759;-3642508381354;40409212514350
4760;-3642683129553;40429504722486
4761;-3642846106059;40435617846751
4762;-3642862980721;40443558039707
4763;-3642929771073;40435663216614
4764;-3642958009874;40429545635679
4765;-3644387509055;40388665931440
4766;-3642977800025;40456951352434
4767;-3643337035976;40394936066565
4768;-3643370971488;40389637237634
4769;-3643387157617;40389971870467
4770;-3644268803121;40443950716633
4771;-3643417479305;40428775032892
4772;-3644366143037;40388295768060
4773;-3680334292715;40423525900268
4774;-3680400804725;40458561322977
4775;-3680412420548;40405113726204
4776;-3680578893636;40461412799198
4777;-3680528866472;40434778756203
4778;-3644410311779;40429965627932
4779;-3718326192170;40452003079554
4780;-3680792516502;40456473542524
4781;-3680659821349;40467500891621
4782;-3680985922016;40386752299305
4783;-3718660651468;40427320945975
4784;-3718480761875;40410421586030
4785;-3718913238931;40396296202889
4786;-3718443025838;40434886575450
4787;-3718354241596;40434812478714
4788;-3718768903006;40434068246345
4789;-3718360958768;40466023230407
4790;-3718248467925;40433306243889
4791;-3718308106659;40413888879684
4792;-3717653776063;40384557070911
4793;-3717708695722;40384664598247
4794;-3644582814704;40429221037734
4795;-3718495336227;40440952294022
4796;-3718496560550;40494997511641
4797;-3718506179634;40431900326802
4798;-3718582090338;40462578370603
4799;-3718746844425;40496862862467
4802;-3644498369734;40473861484170
4803;-3644520272629;40408478464138
4804;-3680823731912;40483402189309
4805;-3680830871856;40458675630816
4806;-3680908303382;40483472632108
4807;-3680710508577;40483229475280
4808;-3644629338226;40407106637643
4809;-3644644407338;40439925188167
4810;-3644663668068;40434739571592
4811;-3644717976632;40407219474919
4812;-3644823547552;40426136550723
4813;-3644898362997;40444506023591
4817;-3646676551976;40428527243201
4818;-3644978602578;40468757470463
4819;-3645036922387;40456379766350
4820;-3646744442307;40463366208162
4821;-3646917682107;40445567196013
4822;-3645090993321;40389890642997
4823;-3645142756557;40439773689969
4824;-3645246916304;40389358249029
4825;-3645284238630;40431110443777
4826;-3645364477565;40444752407414
4827;-3645435518062;40426011143273
4828;-3645460928637;40444519037341
4829;-3645474565422;40444883807785
4830;-3645712292341;40429159861096
4831;-3645952535813;40426740251418
4832;-3645985446940;40475090553639
4833;-3646102225277;40457143222201
4834;-3646110865430;40434049149287
4835;-3646112085907;40445421260188
4836;-3646241441574;40429135584437
4837;-3646357253476;40433991601004
4838;-3646677865996;40439321091207
4839;-3646972164421;40426388949717
4840;-3647051091332;40438680363511
4841;-3647075228348;40438600437156
4842;-3647458307409;40428951321813
4843;-3648474176555;40409245121069
4845;-3647611742143;40384074520204
4846;-3647676004918;40426521063528
4847;-3647678779255;40429050837543
4848;-3647720374780;40385336253466
4849;-3647791765604;40446261464883
4850;-3647863441984;40390724763150
4851;-3647922998475;40432691168983
4852;-3647927522856;40433180986700
4853;-3648332636784;40437002651583
4854;-3648340087901;40463016887598
4855;-3648388681478;40400335023916
4856;-3648395362065;40463059554574
4857;-3663569399584;40443697892273
4858;-3649168468172;40432950950243
4859;-3649542340941;40432960158295
4860;-3648496989626;40400286440974
4861;-3649507235545;40427575496390
4862;-3663303284504;40467649388943
4863;-3663336634139;40433518447653
4865;-3663420523373;40454523369127
4866;-3663006314564;40439978847273
4867;-3649647071723;40409817123788
4868;-3649874106251;40471716040682
4869;-3648525829643;40427773044797
4870;-3648529406633;40446113869219
4871;-3648708232314;40400589770728
4872;-3663082550586;40411141711991
4873;-3663153984175;40484358059587
4874;-3663198036027;40411181542220
4875;-3663261292980;40395215312880
4876;-3663267744302;40462305045282
4877;-3663194302399;40473422283787
4878;-3662689976131;40449837753393
4879;-3662691486454;40394852076731
4880;-3662715350160;40451548919707
4881;-3662785943550;40472976777138
4882;-3648809926984;40400548463207
4883;-3648852729212;40391110557747
4884;-3663292521349;40460733155773
4885;-3648859910614;40427071709978
4886;-3648869017195;40446842222384
4887;-3648910447632;40409289513629
4888;-3648945617925;40400397540118
4889;-3648982051038;40427110012001
4890;-3649122390833;40428283554616
4891;-3650163299228;40448096128848
4892;-3664047452802;40435396743667
4893;-3664055426686;40503986809029
4894;-3743867868674;40373390873860
4895;-3663601392800;40484153379568
4896;-3663640833204;40406566738807
4897;-3663645530423;40457210762991
4898;-3663653216060;40468165543981
4899;-3663717624446;40454416335785
4900;-3663764801005;40467508471673
4901;-3663770188414;40503602794872
4902;-3663780964224;40433504597481
4903;-3742024369517;40372213637172
4904;-3742082749581;40475719292699
4905;-3742095307591;40387548107963
4906;-3741875109856;40366451980536
4907;-3742147362220;40373445154086
4908;-3743910876520;40396727086565
4909;-3663900239737;40395487130539
4910;-3664072712687;40461901183372
4911;-3664080479724;40388791052152
4912;-3663889792364;40453007835381
4913;-3663911028049;40507326995032
4914;-3663917883445;40493381299935
4915;-3664095158709;40410330658080
4916;-3664024958980;40472031861980
4917;-3663972782036;40474099064321
4918;-3743385060458;40390614389226
4919;-3743573611545;40400854196689
4920;-3743394433351;40408388446431
4921;-3743759516531;40408029678945
4922;-3664110839248;40409210105960
4923;-3664110881042;40406401035979
4924;-3665521820638;40405543357311
4925;-3665434996448;40506952502019
4926;-3664124196173;40406323075173
4927;-3664161483284;40431201232632
4928;-3665471276679;40475006022951
4929;-3664172028763;40482538041242
4930;-3664178267833;40406224653856
4931;-3664190978032;40406152866276
4932;-3664220728419;40493785766749
4933;-3664223762345;40395450156011
4934;-3664231750888;40407362150475
4935;-3664258472718;40482752199810
4936;-3665634392961;40512285771167
4937;-3665638436597;40510617809684
4938;-3664277660141;40474044602494
4939;-3664297143391;40382805613468
4940;-3665655735674;40420286798697
4941;-3664307241199;40381636903505
4942;-3664324373121;40389141193507
4943;-3664375276756;40389067614618
4944;-3664430006382;40478047166027
4945;-3664437409730;40462253652017
4946;-3664446427725;40407424781740
4947;-3664483799308;40388575850781
4948;-3664539992113;40407452162522
4949;-3664587022809;40388830707958
4950;-3664627945669;40505070550592
4951;-3664656843459;40404597297211
4952;-3664715804840;40495283539453
4953;-3664722418588;40504803306991
4954;-3665667771732;40406546645169
4955;-3665372923224;40406555915150
4956;-3664788739950;40411039583885
4957;-3664836036864;40462781862369
4958;-3665653054066;40474766251272
4959;-3665655263808;40396463571329
4960;-3665489521519;40452001313590
4961;-3666852653934;40442317259548
4962;-3665772709861;40494793016975
4963;-3665822488941;40418489635536
4964;-3666903297553;40469603598371
4965;-3665864172877;40495614325548
4966;-3666936098197;40511828981566
4967;-3665864490497;40429454666579
4968;-3665963755157;40471749050225
4969;-3666936697567;40480323560422
4970;-3666937870512;40470267041049
4971;-3665964067917;40495599306035
4972;-3665999925599;40432375960872
4973;-3666018181485;40404005529687
4974;-3666042689358;40396610538322
4975;-3666053812287;40448595414280
4976;-3666065765087;40393115997061
4977;-3666144075000;40496797893522
4978;-3666976235487;40480536330576
4979;-3666246353304;40459676856475
4980;-3666264937058;40417926399955
4981;-3666267832298;40396790604043
4982;-3666268716996;40432390813779
4983;-3666273075131;40404735346800
4984;-3666276016661;40459728650096
4985;-3666288022363;40459592136031
4986;-3666320708099;40467985156238
4987;-3666366639383;40435774047853
4988;-3667106325912;40444941755872
4989;-3666390147271;40404763116586
4990;-3667097718748;40460071575151
4992;-3667026280043;40458120114645
4993;-3666799491783;40445660998610
4994;-3666476901979;40469884362122
4995;-3666493795545;40429217404398
4996;-3666494615728;40404755154665
4997;-3666496232327;40452382785116
4998;-3666590623613;40454891956639
4999;-3666633474873;40404336650206
5000;-3666750380892;40463361259025
5001;-3729455607275;40413348611188
5002;-3729533067518;40487276984945
5003;-3729599111804;40458785413657
5004;-3729748181808;40408394511475
5005;-3729830884678;40407815400128
5006;-3729898878535;40489527817827
5007;-3730305640118;40389509567516
5008;-3730436618563;40412699111724
5009;-3730676819240;40447161015226
5010;-3729449686492;40414696505673
5011;-3729442660874;40489507257354
5012;-3729746745493;40386980497842
5013;-3730773212694;40456149452330
5014;-3730790197444;40424583931978
5015;-3730826635900;40412825812678
5016;-3730732072670;40429804057618
5017;-3730885917809;40389031836527
5018;-3729818980842;40414290480124
5019;-3730172597623;40387588825515
5020;-3730642631483;40447253563975
5021;-3730234284078;40472471587833
5022;-3730330109717;40456667747872
5023;-3730377311044;40406145004229
5024;-3730624614371;40388264822969
5025;-3743243921780;40388233979281
5026;-3743257570945;40390875399586
5027;-3743268230936;40408300908100
5028;-3743328430674;40408112559743
5029;-3730704982037;40413040355750
5030;-3731205559905;40438681170984
5031;-3730516118691;40412252020054
5032;-3730974553458;40388268827721
5033;-3731008167951;40388222203737
5034;-3730393494829;40412920604144
5035;-3729865820324;40389469476879
5036;-3682073232171;40396765996320
5037;-3681084218909;40458596499683
5038;-3681184440310;40357522934858
5039;-3681191618611;40357029614791
5040;-3681231853456;40386834779376
5041;-3681248907683;40356474590006
5042;-3681250887547;40440170368457
5043;-3681271286426;40421377211014
5044;-3681280146052;40423647698577
5045;-3681284805536;40425032413180
5046;-3681294407904;40457297973640
5047;-3681315982397;40403611908806
5048;-3681338981352;40421419834009
5049;-3681397329488;40459472265499
5050;-3681399822336;40468080098801
5051;-3681485632673;40403427835993
5052;-3681522157084;40459189583932
5053;-3681563940541;40356949219242
5054;-3681568688564;40407024477434
5055;-3681589739571;40449985659882
5056;-3681630064206;40457763601988
5057;-3681643869880;40455804985344
5058;-3681663490026;40396860851682
5059;-3681671479629;40396751291628
5060;-3681907828989;40450797004971
5061;-3681976605483;40404640661707
5063;-3682260327938;40397424527024
5064;-3682286595105;40439397672249
5065;-3682314073004;40430229683555
5067;-3682380395159;40432859902659
5068;-3682453086895;40393499926427
5069;-3682462221712;40397454782190
5070;-3682504614663;40467349364341
5071;-3682563266480;40430262858298
5072;-3637179713717;40457242887496
5073;-3637416097148;40401415829744
5074;-3638086746320;40423248257426
5075;-3682623518258;40383664108831
5076;-3682631652693;40445984781525
5077;-3682797388237;40437591517020
5078;-3682846859355;40440611480253
5079;-3682890996861;40425153514954
5080;-3641744459384;40430587994165
5081;-3696112042495;40410871371680
5082;-3697014211009;40450922583122
5083;-3682948153065;40393904783632
5084;-3682968062506;40360720161433
5085;-3682992687971;40398162540993
5087;-3683076052952;40442922336250
5088;-3683084036269;40438022140732
5089;-3683130703768;40436242885298
5090;-3683190609375;40436240709451
5091;-3683207473986;40481133992990
5092;-3692690745812;40390829329554
5093;-3683532460410;40438770380417
5094;-3683796943894;40443427595168
5095;-3744912447888;40363339163934
5096;-3746523422122;40461424606297
5097;-3580713428118;40470567450195
5098;-3683802413742;40429214363723
5099;-3732262180351;40377607501001
5100;-3732272975476;40438466191377
5101;-3684001085660;40451811909267
5102;-3684028591890;40377009896392
5103;-3608384336827;40448629024909
5104;-3611231982128;40405041267894
5105;-3684029575708;40361478279719
5106;-3732587552718;40413468298050
5107;-3732620619866;40388872525080
5108;-3684060083364;40477534399756
5109;-3732083943390;40380086250916
5110;-3684105512792;40485646339559
5111;-3733295322839;40389199515199
5112;-3731799488789;40399261988203
5113;-3732379146740;40438235334338
5114;-3732498142471;40438453500575
5115;-3684114124472;40473681221095
5116;-3652474602645;40478673285222
5117;-3652474960540;40463351959276
5118;-3684115068226;40484459481730
5119;-3684157489699;40424091528730
5120;-3684180796950;40462210580072
5121;-3684248790944;40434963048140
5122;-3684250049044;40362543677193
5123;-3684419559120;40399440560185
5124;-3684435706053;40502822570413
5125;-3732835452550;40379994339021
5126;-3732875790094;40431319811184
5127;-3732293890759;40413481370700
5128;-3732652820619;40388833920127
5130;-3632505520904;40430403845438
5131;-3732985653511;40432476613272
5132;-3692376276229;40455265095794
5133;-3692404482528;40441279968584
5134;-3692427636758;40462125834934
5135;-3692445421438;40383875979906
5136;-3692467425056;40374281485696
5137;-3692481390894;40452150684886
5138;-3692482602348;40454199533931
5139;-3692515601074;40383777615168
5140;-3692525471212;40426003946615
5141;-3692537275571;40391973814227
5142;-3654106873646;40424180738961
5143;-3654230044895;40392234157020
5144;-3692575759921;40366823698503
5145;-3692604617883;40375412896219
5146;-3692658443759;40390912449588
5147;-3692667509646;40366777349134
5148;-3692670686758;40419510435483
5149;-3713733975150;40405058055072
5150;-3714336543291;40429744828368
5151;-3713877755297;40410035607591
5152;-3713882849163;40364720069583
5153;-3713934781774;40402022837236
5154;-3713952808511;40473283886021
5155;-3713966165103;40439020177168
5156;-3714005093536;40373682619337
5157;-3720181682238;40463607342004
5158;-3720197823795;40403252050920
5159;-3720218603221;40418376591956
5160;-3714462417251;40399178848073
5161;-3743162240958;40364629756475
5162;-3742628778630;40476870980852
5163;-3742616271612;40395683747035
5164;-3744145091228;40398120989072
5165;-3742370511494;40386757338574
5166;-3742224409877;40391564814216
5167;-3744134011556;40456341800870
5168;-3744089077369;40362608707582
5169;-3714371728253;40422992880914
5170;-3714429819122;40398974276974
5171;-3714436183710;40428146594511
5172;-3744404214510;40386182008252
